epoch,train_avg_nll,train_perplexity,val_avg_nll,val_perplexity
1,3.5795729214502194,35.85822329839336,5.409337356713833,223.48344879743348
2,3.5216875486219688,33.841489462611015,5.4239151347676655,226.7652031385435
3,3.4745279105001896,32.2825846694098,5.42531180649521,227.08214096408747
4,3.4393781746379615,31.167571354986364,5.431082644080269,228.39638361118824
5,3.4177006741268787,30.499206720978574,5.433393068804259,228.92468632957514
