epoch,train_avg_nll,train_perplexity,val_avg_nll,val_perplexity
1,3.1924743826058553,24.34860072063772,5.683153802777557,293.8747930877763
2,3.1437989834900106,23.191804999484056,5.7220462082758,305.5294606828168
3,3.109420103758145,22.408046290501773,5.753981040457454,315.4439590769815
4,3.0858796535112254,21.886711098962646,5.773922494323922,321.7975092022224
5,3.069658332151268,21.534543756682336,5.781131416613703,324.12570424493873
